obs_id,obsname,starttime_utc,stoptime_utc,projectid,calibration,calibrators,deleted_flag
1096160568,CORR_MODE_40_0.5,2014-10-01T01:02:32.000Z,2014-10-01T01:02:48.000Z,G0002,False,,False
1096160592,HydA,2014-10-01T01:02:56.000Z,2014-10-01T01:04:48.000Z,G0002,True,HydA,False
1096160712,Sun,2014-10-01T01:04:56.000Z,2014-10-01T01:09:52.000Z,G0002,False,,False
1096161016,Sun,2014-10-01T01:10:00.000Z,2014-10-01T01:14:56.000Z,G0002,False,,False
1096161312,Sun,2014-10-01T01:14:56.000Z,2014-10-01T01:19:52.000Z,G0002,False,,False
1096161616,Sun,2014-10-01T01:20:00.000Z,2014-10-01T01:24:56.000Z,G0002,False,,False
1096161912,Sun,2014-10-01T01:24:56.000Z,2014-10-01T01:29:52.000Z,G0002,False,,False
1096162216,Sun,2014-10-01T01:30:00.000Z,2014-10-01T01:34:56.000Z,G0002,False,,False
1096162512,Sun,2014-10-01T01:34:56.000Z,2014-10-01T01:39:52.000Z,G0002,False,,False
1096162816,Sun,2014-10-01T01:40:00.000Z,2014-10-01T01:44:56.000Z,G0002,False,,False
1096163112,Sun,2014-10-01T01:44:56.000Z,2014-10-01T01:49:52.000Z,G0002,False,,False
1096163416,Sun,2014-10-01T01:50:00.000Z,2014-10-01T01:54:56.000Z,G0002,False,,False
1096163712,Sun,2014-10-01T01:54:56.000Z,2014-10-01T01:59:52.000Z,G0002,False,,False
1096167616,Sun,2014-10-01T03:00:00.000Z,2014-10-01T03:04:56.000Z,G0002,False,,False
1096167912,Sun,2014-10-01T03:04:56.000Z,2014-10-01T03:09:52.000Z,G0002,False,,False
1096168216,Sun,2014-10-01T03:10:00.000Z,2014-10-01T03:14:56.000Z,G0002,False,,False
1096168512,Sun,2014-10-01T03:14:56.000Z,2014-10-01T03:19:52.000Z,G0002,False,,False
1096168816,Sun,2014-10-01T03:20:00.000Z,2014-10-01T03:24:56.000Z,G0002,False,,False
1096169112,Sun,2014-10-01T03:24:56.000Z,2014-10-01T03:29:52.000Z,G0002,False,,False
1096169416,Sun,2014-10-01T03:30:00.000Z,2014-10-01T03:34:56.000Z,G0002,False,,False
1096169712,Sun,2014-10-01T03:34:56.000Z,2014-10-01T03:39:52.000Z,G0002,False,,False
1096170016,Sun,2014-10-01T03:40:00.000Z,2014-10-01T03:44:56.000Z,G0002,False,,False
1096170312,Sun,2014-10-01T03:44:56.000Z,2014-10-01T03:49:52.000Z,G0002,False,,False
1096170616,Sun,2014-10-01T03:50:00.000Z,2014-10-01T03:54:56.000Z,G0002,False,,False
1096170912,Sun,2014-10-01T03:54:56.000Z,2014-10-01T03:59:52.000Z,G0002,False,,False
1096178416,Sun,2014-10-01T06:00:00.000Z,2014-10-01T06:04:56.000Z,G0002,False,,False
1096178712,Sun,2014-10-01T06:04:56.000Z,2014-10-01T06:09:52.000Z,G0002,False,,False
1096179016,Sun,2014-10-01T06:10:00.000Z,2014-10-01T06:14:56.000Z,G0002,False,,False
1096179312,Sun,2014-10-01T06:14:56.000Z,2014-10-01T06:19:52.000Z,G0002,False,,False
1096179616,Sun,2014-10-01T06:20:00.000Z,2014-10-01T06:24:56.000Z,G0002,False,,False
1096179912,Sun,2014-10-01T06:24:56.000Z,2014-10-01T06:29:52.000Z,G0002,False,,False
1096180216,Sun,2014-10-01T06:30:00.000Z,2014-10-01T06:34:56.000Z,G0002,False,,False
1096180512,Sun,2014-10-01T06:34:56.000Z,2014-10-01T06:39:52.000Z,G0002,False,,False
1096180816,Sun,2014-10-01T06:40:00.000Z,2014-10-01T06:44:56.000Z,G0002,False,,False
1096181112,Sun,2014-10-01T06:44:56.000Z,2014-10-01T06:49:52.000Z,G0002,False,,False
1096181416,Sun,2014-10-01T06:50:00.000Z,2014-10-01T06:54:56.000Z,G0002,False,,False
1096181712,Sun,2014-10-01T06:54:56.000Z,2014-10-01T06:59:52.000Z,G0002,False,,False
1096246952,CORR_MODE_40_0.5,2014-10-02T01:02:16.000Z,2014-10-02T01:02:32.000Z,G0002,False,,False
1096246976,HydA,2014-10-02T01:02:40.000Z,2014-10-02T01:04:32.000Z,G0002,True,HydA,False
1096247096,Sun,2014-10-02T01:04:40.000Z,2014-10-02T01:09:36.000Z,G0002,False,,False
1096247392,Sun,2014-10-02T01:09:36.000Z,2014-10-02T01:14:32.000Z,G0002,False,,False
1096247696,Sun,2014-10-02T01:14:40.000Z,2014-10-02T01:19:36.000Z,G0002,False,,False
1096247992,Sun,2014-10-02T01:19:36.000Z,2014-10-02T01:24:32.000Z,G0002,False,,False
1096248296,Sun,2014-10-02T01:24:40.000Z,2014-10-02T01:29:36.000Z,G0002,False,,False
1096248592,Sun,2014-10-02T01:29:36.000Z,2014-10-02T01:34:32.000Z,G0002,False,,False
1096248896,Sun,2014-10-02T01:34:40.000Z,2014-10-02T01:39:36.000Z,G0002,False,,False
1096249192,Sun,2014-10-02T01:39:36.000Z,2014-10-02T01:44:32.000Z,G0002,False,,False
1096249496,Sun,2014-10-02T01:44:40.000Z,2014-10-02T01:49:36.000Z,G0002,False,,False
1096249792,Sun,2014-10-02T01:49:36.000Z,2014-10-02T01:54:32.000Z,G0002,False,,False
1096250096,Sun,2014-10-02T01:54:40.000Z,2014-10-02T01:59:36.000Z,G0002,False,,False
1096250392,Sun,2014-10-02T01:59:36.000Z,2014-10-02T02:04:32.000Z,G0002,False,,False
1096254296,Sun,2014-10-02T03:04:40.000Z,2014-10-02T03:09:36.000Z,G0002,False,,False
1096254592,Sun,2014-10-02T03:09:36.000Z,2014-10-02T03:14:32.000Z,G0002,False,,False
1096254896,Sun,2014-10-02T03:14:40.000Z,2014-10-02T03:19:36.000Z,G0002,False,,False
1096255192,Sun,2014-10-02T03:19:36.000Z,2014-10-02T03:24:32.000Z,G0002,False,,False
1096255496,Sun,2014-10-02T03:24:40.000Z,2014-10-02T03:29:36.000Z,G0002,False,,False
1096255792,Sun,2014-10-02T03:29:36.000Z,2014-10-02T03:34:32.000Z,G0002,False,,False
1096256096,Sun,2014-10-02T03:34:40.000Z,2014-10-02T03:39:36.000Z,G0002,False,,False
1096256392,Sun,2014-10-02T03:39:36.000Z,2014-10-02T03:44:32.000Z,G0002,False,,False
1096256696,Sun,2014-10-02T03:44:40.000Z,2014-10-02T03:49:36.000Z,G0002,False,,False
1096256992,Sun,2014-10-02T03:49:36.000Z,2014-10-02T03:54:32.000Z,G0002,False,,False
1096257296,Sun,2014-10-02T03:54:40.000Z,2014-10-02T03:59:36.000Z,G0002,False,,False
1096257592,Sun,2014-10-02T03:59:36.000Z,2014-10-02T04:04:32.000Z,G0002,False,,False
1096265096,Sun,2014-10-02T06:04:40.000Z,2014-10-02T06:09:36.000Z,G0002,False,,False
1096265392,Sun,2014-10-02T06:09:36.000Z,2014-10-02T06:14:32.000Z,G0002,False,,False
1096265696,Sun,2014-10-02T06:14:40.000Z,2014-10-02T06:19:36.000Z,G0002,False,,False
1096265992,Sun,2014-10-02T06:19:36.000Z,2014-10-02T06:24:32.000Z,G0002,False,,False
1096266296,Sun,2014-10-02T06:24:40.000Z,2014-10-02T06:29:36.000Z,G0002,False,,False
1096266592,Sun,2014-10-02T06:29:36.000Z,2014-10-02T06:34:32.000Z,G0002,False,,False
1096266896,Sun,2014-10-02T06:34:40.000Z,2014-10-02T06:39:36.000Z,G0002,False,,False
1096267192,Sun,2014-10-02T06:39:36.000Z,2014-10-02T06:44:32.000Z,G0002,False,,False
1096267496,Sun,2014-10-02T06:44:40.000Z,2014-10-02T06:49:36.000Z,G0002,False,,False
1096267792,Sun,2014-10-02T06:49:36.000Z,2014-10-02T06:54:32.000Z,G0002,False,,False
1096268096,Sun,2014-10-02T06:54:40.000Z,2014-10-02T06:59:36.000Z,G0002,False,,False
1096268392,Sun,2014-10-02T06:59:36.000Z,2014-10-02T07:04:32.000Z,G0002,False,,False
1096419712,CORR_MODE_40_0.5,2014-10-04T01:01:36.000Z,2014-10-04T01:01:52.000Z,G0002,False,,False
1096419736,HydA,2014-10-04T01:02:00.000Z,2014-10-04T01:03:52.000Z,G0002,True,HydA,False
1096419856,Sun,2014-10-04T01:04:00.000Z,2014-10-04T01:08:56.000Z,G0002,False,,False
1096420160,Sun,2014-10-04T01:09:04.000Z,2014-10-04T01:14:00.000Z,G0002,False,,False
1096420456,Sun,2014-10-04T01:14:00.000Z,2014-10-04T01:18:56.000Z,G0002,False,,False
1096420760,Sun,2014-10-04T01:19:04.000Z,2014-10-04T01:24:00.000Z,G0002,False,,False
1096421056,Sun,2014-10-04T01:24:00.000Z,2014-10-04T01:28:56.000Z,G0002,False,,False
1096421360,Sun,2014-10-04T01:29:04.000Z,2014-10-04T01:34:00.000Z,G0002,False,,False
1096421656,Sun,2014-10-04T01:34:00.000Z,2014-10-04T01:38:56.000Z,G0002,False,,False
1096421960,Sun,2014-10-04T01:39:04.000Z,2014-10-04T01:44:00.000Z,G0002,False,,False
1096422256,Sun,2014-10-04T01:44:00.000Z,2014-10-04T01:48:56.000Z,G0002,False,,False
1096422560,Sun,2014-10-04T01:49:04.000Z,2014-10-04T01:54:00.000Z,G0002,False,,False
1096422856,Sun,2014-10-04T01:54:00.000Z,2014-10-04T01:58:56.000Z,G0002,False,,False
1096423160,Sun,2014-10-04T01:59:04.000Z,2014-10-04T02:04:00.000Z,G0002,False,,False
1096427056,Sun,2014-10-04T03:04:00.000Z,2014-10-04T03:08:56.000Z,G0002,False,,False
1096427360,Sun,2014-10-04T03:09:04.000Z,2014-10-04T03:14:00.000Z,G0002,False,,False
1096427656,Sun,2014-10-04T03:14:00.000Z,2014-10-04T03:18:56.000Z,G0002,False,,False
1096427960,Sun,2014-10-04T03:19:04.000Z,2014-10-04T03:24:00.000Z,G0002,False,,False
1096428256,Sun,2014-10-04T03:24:00.000Z,2014-10-04T03:28:56.000Z,G0002,False,,False
1096428560,Sun,2014-10-04T03:29:04.000Z,2014-10-04T03:34:00.000Z,G0002,False,,False
1096428856,Sun,2014-10-04T03:34:00.000Z,2014-10-04T03:38:56.000Z,G0002,False,,False
1096429160,Sun,2014-10-04T03:39:04.000Z,2014-10-04T03:44:00.000Z,G0002,False,,False
1096429456,Sun,2014-10-04T03:44:00.000Z,2014-10-04T03:48:56.000Z,G0002,False,,False
1096429760,Sun,2014-10-04T03:49:04.000Z,2014-10-04T03:54:00.000Z,G0002,False,,False
1096430056,Sun,2014-10-04T03:54:00.000Z,2014-10-04T03:58:56.000Z,G0002,False,,False
1096430360,Sun,2014-10-04T03:59:04.000Z,2014-10-04T04:04:00.000Z,G0002,False,,False
1096437856,Sun,2014-10-04T06:04:00.000Z,2014-10-04T06:08:56.000Z,G0002,False,,False
1096438160,Sun,2014-10-04T06:09:04.000Z,2014-10-04T06:14:00.000Z,G0002,False,,False
1096438456,Sun,2014-10-04T06:14:00.000Z,2014-10-04T06:18:56.000Z,G0002,False,,False
1096438760,Sun,2014-10-04T06:19:04.000Z,2014-10-04T06:24:00.000Z,G0002,False,,False
1096439056,Sun,2014-10-04T06:24:00.000Z,2014-10-04T06:28:56.000Z,G0002,False,,False
1096439360,Sun,2014-10-04T06:29:04.000Z,2014-10-04T06:34:00.000Z,G0002,False,,False
1096439656,Sun,2014-10-04T06:34:00.000Z,2014-10-04T06:38:56.000Z,G0002,False,,False
1096439960,Sun,2014-10-04T06:39:04.000Z,2014-10-04T06:44:00.000Z,G0002,False,,False
1096440256,Sun,2014-10-04T06:44:00.000Z,2014-10-04T06:48:56.000Z,G0002,False,,False
1096440560,Sun,2014-10-04T06:49:04.000Z,2014-10-04T06:54:00.000Z,G0002,False,,False
1096440856,Sun,2014-10-04T06:54:00.000Z,2014-10-04T06:58:56.000Z,G0002,False,,False
1096441160,Sun,2014-10-04T06:59:04.000Z,2014-10-04T07:04:00.000Z,G0002,False,,False
1096506096,CORR_MODE_40_0.5,2014-10-05T01:01:20.000Z,2014-10-05T01:01:36.000Z,G0002,False,,False
1096506120,HydA,2014-10-05T01:01:44.000Z,2014-10-05T01:03:36.000Z,G0002,True,HydA,False
1096506240,Sun,2014-10-05T01:03:44.000Z,2014-10-05T01:08:40.000Z,G0002,False,,False
1096506536,Sun,2014-10-05T01:08:40.000Z,2014-10-05T01:13:36.000Z,G0002,False,,False
1096506840,Sun,2014-10-05T01:13:44.000Z,2014-10-05T01:18:40.000Z,G0002,False,,False
1096507136,Sun,2014-10-05T01:18:40.000Z,2014-10-05T01:23:36.000Z,G0002,False,,False
1096507440,Sun,2014-10-05T01:23:44.000Z,2014-10-05T01:28:40.000Z,G0002,False,,False
1096507736,Sun,2014-10-05T01:28:40.000Z,2014-10-05T01:33:36.000Z,G0002,False,,False
1096508040,Sun,2014-10-05T01:33:44.000Z,2014-10-05T01:38:40.000Z,G0002,False,,False
1096508336,Sun,2014-10-05T01:38:40.000Z,2014-10-05T01:43:36.000Z,G0002,False,,False
1096508640,Sun,2014-10-05T01:43:44.000Z,2014-10-05T01:48:40.000Z,G0002,False,,False
1096508936,Sun,2014-10-05T01:48:40.000Z,2014-10-05T01:53:36.000Z,G0002,False,,False
1096509240,Sun,2014-10-05T01:53:44.000Z,2014-10-05T01:58:40.000Z,G0002,False,,False
1096509536,Sun,2014-10-05T01:58:40.000Z,2014-10-05T02:03:36.000Z,G0002,False,,False
1096513440,Sun,2014-10-05T03:03:44.000Z,2014-10-05T03:08:40.000Z,G0002,False,,False
1096513736,Sun,2014-10-05T03:08:40.000Z,2014-10-05T03:13:36.000Z,G0002,False,,False
1096514040,Sun,2014-10-05T03:13:44.000Z,2014-10-05T03:18:40.000Z,G0002,False,,False
1096514336,Sun,2014-10-05T03:18:40.000Z,2014-10-05T03:23:36.000Z,G0002,False,,False
1096514640,Sun,2014-10-05T03:23:44.000Z,2014-10-05T03:28:40.000Z,G0002,False,,False
1096514936,Sun,2014-10-05T03:28:40.000Z,2014-10-05T03:33:36.000Z,G0002,False,,False
1096515240,Sun,2014-10-05T03:33:44.000Z,2014-10-05T03:38:40.000Z,G0002,False,,False
1096515536,Sun,2014-10-05T03:38:40.000Z,2014-10-05T03:43:36.000Z,G0002,False,,False
1096515840,Sun,2014-10-05T03:43:44.000Z,2014-10-05T03:48:40.000Z,G0002,False,,False
1096516136,Sun,2014-10-05T03:48:40.000Z,2014-10-05T03:53:36.000Z,G0002,False,,False
1096516440,Sun,2014-10-05T03:53:44.000Z,2014-10-05T03:58:40.000Z,G0002,False,,False
1096516736,Sun,2014-10-05T03:58:40.000Z,2014-10-05T04:03:36.000Z,G0002,False,,False
1096524240,Sun,2014-10-05T06:03:44.000Z,2014-10-05T06:08:40.000Z,G0002,False,,False
1096524536,Sun,2014-10-05T06:08:40.000Z,2014-10-05T06:13:36.000Z,G0002,False,,False
1096524840,Sun,2014-10-05T06:13:44.000Z,2014-10-05T06:18:40.000Z,G0002,False,,False
1096525136,Sun,2014-10-05T06:18:40.000Z,2014-10-05T06:23:36.000Z,G0002,False,,False
1096525440,Sun,2014-10-05T06:23:44.000Z,2014-10-05T06:28:40.000Z,G0002,False,,False
1096525736,Sun,2014-10-05T06:28:40.000Z,2014-10-05T06:33:36.000Z,G0002,False,,False
1096526040,Sun,2014-10-05T06:33:44.000Z,2014-10-05T06:38:40.000Z,G0002,False,,False
1096526336,Sun,2014-10-05T06:38:40.000Z,2014-10-05T06:43:36.000Z,G0002,False,,False
1096526640,Sun,2014-10-05T06:43:44.000Z,2014-10-05T06:48:40.000Z,G0002,False,,False
1096526936,Sun,2014-10-05T06:48:40.000Z,2014-10-05T06:53:36.000Z,G0002,False,,False
1096527240,Sun,2014-10-05T06:53:44.000Z,2014-10-05T06:58:40.000Z,G0002,False,,False
1096527536,Sun,2014-10-05T06:58:40.000Z,2014-10-05T07:03:36.000Z,G0002,False,,False
1096938032,HydA,2014-10-10T01:00:16.000Z,2014-10-10T01:02:08.000Z,G0002,True,HydA,False
1096938152,Sun,2014-10-10T01:02:16.000Z,2014-10-10T01:07:12.000Z,G0002,False,,False
1096938448,Sun,2014-10-10T01:07:12.000Z,2014-10-10T01:12:08.000Z,G0002,False,,False
1096938752,Sun,2014-10-10T01:12:16.000Z,2014-10-10T01:17:12.000Z,G0002,False,,False
1096939048,Sun,2014-10-10T01:17:12.000Z,2014-10-10T01:22:08.000Z,G0002,False,,False
1096939352,Sun,2014-10-10T01:22:16.000Z,2014-10-10T01:27:12.000Z,G0002,False,,False
1096939648,Sun,2014-10-10T01:27:12.000Z,2014-10-10T01:32:08.000Z,G0002,False,,False
1096939952,Sun,2014-10-10T01:32:16.000Z,2014-10-10T01:37:12.000Z,G0002,False,,False
1096940248,Sun,2014-10-10T01:37:12.000Z,2014-10-10T01:42:08.000Z,G0002,False,,False
1096940552,Sun,2014-10-10T01:42:16.000Z,2014-10-10T01:47:12.000Z,G0002,False,,False
1096940848,Sun,2014-10-10T01:47:12.000Z,2014-10-10T01:52:08.000Z,G0002,False,,False
1096941152,Sun,2014-10-10T01:52:16.000Z,2014-10-10T01:57:12.000Z,G0002,False,,False
1096941448,Sun,2014-10-10T01:57:12.000Z,2014-10-10T02:02:08.000Z,G0002,False,,False
1096945352,Sun,2014-10-10T03:02:16.000Z,2014-10-10T03:07:12.000Z,G0002,False,,False
1096945648,Sun,2014-10-10T03:07:12.000Z,2014-10-10T03:12:08.000Z,G0002,False,,False
1096945952,Sun,2014-10-10T03:12:16.000Z,2014-10-10T03:17:12.000Z,G0002,False,,False
1096946248,Sun,2014-10-10T03:17:12.000Z,2014-10-10T03:22:08.000Z,G0002,False,,False
1096946552,Sun,2014-10-10T03:22:16.000Z,2014-10-10T03:27:12.000Z,G0002,False,,False
1096946856,Sun,2014-10-10T03:27:20.000Z,2014-10-10T03:32:16.000Z,G0002,False,,False
1096947152,Sun,2014-10-10T03:32:16.000Z,2014-10-10T03:37:12.000Z,G0002,False,,False
1096947448,Sun,2014-10-10T03:37:12.000Z,2014-10-10T03:42:08.000Z,G0002,False,,False
1096947752,Sun,2014-10-10T03:42:16.000Z,2014-10-10T03:47:12.000Z,G0002,False,,False
1096948048,Sun,2014-10-10T03:47:12.000Z,2014-10-10T03:52:08.000Z,G0002,False,,False
1096948352,Sun,2014-10-10T03:52:16.000Z,2014-10-10T03:57:12.000Z,G0002,False,,False
1096948656,Sun,2014-10-10T03:57:20.000Z,2014-10-10T04:02:16.000Z,G0002,False,,False
1096956152,Sun,2014-10-10T06:02:16.000Z,2014-10-10T06:07:12.000Z,G0002,False,,False
1096956448,Sun,2014-10-10T06:07:12.000Z,2014-10-10T06:12:08.000Z,G0002,False,,False
1096956752,Sun,2014-10-10T06:12:16.000Z,2014-10-10T06:17:12.000Z,G0002,False,,False
1096957048,Sun,2014-10-10T06:17:12.000Z,2014-10-10T06:22:08.000Z,G0002,False,,False
1096957352,Sun,2014-10-10T06:22:16.000Z,2014-10-10T06:27:12.000Z,G0002,False,,False
1096957656,Sun,2014-10-10T06:27:20.000Z,2014-10-10T06:32:16.000Z,G0002,False,,False
1096957952,Sun,2014-10-10T06:32:16.000Z,2014-10-10T06:37:12.000Z,G0002,False,,False
1096958256,Sun,2014-10-10T06:37:20.000Z,2014-10-10T06:42:16.000Z,G0002,False,,False
1096958552,Sun,2014-10-10T06:42:16.000Z,2014-10-10T06:47:12.000Z,G0002,False,,False
1096958848,Sun,2014-10-10T06:47:12.000Z,2014-10-10T06:52:08.000Z,G0002,False,,False
1096959152,Sun,2014-10-10T06:52:16.000Z,2014-10-10T06:57:12.000Z,G0002,False,,False
1096959456,Sun,2014-10-10T06:57:20.000Z,2014-10-10T07:02:16.000Z,G0002,False,,False
1097024416,HydA,2014-10-11T01:00:00.000Z,2014-10-11T01:01:52.000Z,G0002,True,HydA,False
1097024536,Sun,2014-10-11T01:02:00.000Z,2014-10-11T01:06:56.000Z,G0002,False,,False
1097024840,Sun,2014-10-11T01:07:04.000Z,2014-10-11T01:12:00.000Z,G0002,False,,False
1097025136,Sun,2014-10-11T01:12:00.000Z,2014-10-11T01:16:56.000Z,G0002,False,,False
1097025432,Sun,2014-10-11T01:16:56.000Z,2014-10-11T01:21:52.000Z,G0002,False,,False
1097025736,Sun,2014-10-11T01:22:00.000Z,2014-10-11T01:26:56.000Z,G0002,False,,False
1097026040,Sun,2014-10-11T01:27:04.000Z,2014-10-11T01:32:00.000Z,G0002,False,,False
1097026336,Sun,2014-10-11T01:32:00.000Z,2014-10-11T01:36:56.000Z,G0002,False,,False
1097026640,Sun,2014-10-11T01:37:04.000Z,2014-10-11T01:42:00.000Z,G0002,False,,False
1097026936,Sun,2014-10-11T01:42:00.000Z,2014-10-11T01:46:56.000Z,G0002,False,,False
1097027232,Sun,2014-10-11T01:46:56.000Z,2014-10-11T01:51:52.000Z,G0002,False,,False
1097027536,Sun,2014-10-11T01:52:00.000Z,2014-10-11T01:56:56.000Z,G0002,False,,False
1097027840,Sun,2014-10-11T01:57:04.000Z,2014-10-11T02:02:00.000Z,G0002,False,,False
1097031736,Sun,2014-10-11T03:02:00.000Z,2014-10-11T03:06:56.000Z,G0002,False,,False
1097032040,Sun,2014-10-11T03:07:04.000Z,2014-10-11T03:12:00.000Z,G0002,False,,False
1097032336,Sun,2014-10-11T03:12:00.000Z,2014-10-11T03:16:56.000Z,G0002,False,,False
1097032632,Sun,2014-10-11T03:16:56.000Z,2014-10-11T03:21:52.000Z,G0002,False,,False
1097032936,Sun,2014-10-11T03:22:00.000Z,2014-10-11T03:26:56.000Z,G0002,False,,False
1097033240,Sun,2014-10-11T03:27:04.000Z,2014-10-11T03:32:00.000Z,G0002,False,,False
1097033536,Sun,2014-10-11T03:32:00.000Z,2014-10-11T03:36:56.000Z,G0002,False,,False
1097033840,Sun,2014-10-11T03:37:04.000Z,2014-10-11T03:42:00.000Z,G0002,False,,False
1097034136,Sun,2014-10-11T03:42:00.000Z,2014-10-11T03:46:56.000Z,G0002,False,,False
1097034432,Sun,2014-10-11T03:46:56.000Z,2014-10-11T03:51:52.000Z,G0002,False,,False
1097034736,Sun,2014-10-11T03:52:00.000Z,2014-10-11T03:56:56.000Z,G0002,False,,False
1097035040,Sun,2014-10-11T03:57:04.000Z,2014-10-11T04:02:00.000Z,G0002,False,,False
1097042536,Sun,2014-10-11T06:02:00.000Z,2014-10-11T06:06:56.000Z,G0002,False,,False
1097042832,Sun,2014-10-11T06:06:56.000Z,2014-10-11T06:11:52.000Z,G0002,False,,False
1097043136,Sun,2014-10-11T06:12:00.000Z,2014-10-11T06:16:56.000Z,G0002,False,,False
1097043432,Sun,2014-10-11T06:16:56.000Z,2014-10-11T06:21:52.000Z,G0002,False,,False
1097043736,Sun,2014-10-11T06:22:00.000Z,2014-10-11T06:26:56.000Z,G0002,False,,False
1097044040,Sun,2014-10-11T06:27:04.000Z,2014-10-11T06:32:00.000Z,G0002,False,,False
1097044336,Sun,2014-10-11T06:32:00.000Z,2014-10-11T06:36:56.000Z,G0002,False,,False
1097044640,Sun,2014-10-11T06:37:04.000Z,2014-10-11T06:42:00.000Z,G0002,False,,False
1097044936,Sun,2014-10-11T06:42:00.000Z,2014-10-11T06:46:56.000Z,G0002,False,,False
1097045232,Sun,2014-10-11T06:46:56.000Z,2014-10-11T06:51:52.000Z,G0002,False,,False
1097045536,Sun,2014-10-11T06:52:00.000Z,2014-10-11T06:56:56.000Z,G0002,False,,False
1097045840,Sun,2014-10-11T06:57:04.000Z,2014-10-11T07:02:00.000Z,G0002,False,,False
1097110920,Sun,2014-10-12T01:01:44.000Z,2014-10-12T01:06:40.000Z,G0002,False,,False
1097111224,Sun,2014-10-12T01:06:48.000Z,2014-10-12T01:11:44.000Z,G0002,False,,False
1097111520,Sun,2014-10-12T01:11:44.000Z,2014-10-12T01:16:40.000Z,G0002,False,,False
1097111816,Sun,2014-10-12T01:16:40.000Z,2014-10-12T01:21:36.000Z,G0002,False,,False
1097112120,Sun,2014-10-12T01:21:44.000Z,2014-10-12T01:26:40.000Z,G0002,False,,False
1097112416,Sun,2014-10-12T01:26:40.000Z,2014-10-12T01:31:36.000Z,G0002,False,,False
1097112720,Sun,2014-10-12T01:31:44.000Z,2014-10-12T01:36:40.000Z,G0002,False,,False
1097113024,Sun,2014-10-12T01:36:48.000Z,2014-10-12T01:41:44.000Z,G0002,False,,False
1097113320,Sun,2014-10-12T01:41:44.000Z,2014-10-12T01:46:40.000Z,G0002,False,,False
1097113616,Sun,2014-10-12T01:46:40.000Z,2014-10-12T01:51:36.000Z,G0002,False,,False
1097113920,Sun,2014-10-12T01:51:44.000Z,2014-10-12T01:56:40.000Z,G0002,False,,False
1097114216,Sun,2014-10-12T01:56:40.000Z,2014-10-12T02:01:36.000Z,G0002,False,,False
1097118120,Sun,2014-10-12T03:01:44.000Z,2014-10-12T03:06:40.000Z,G0002,False,,False
1097118424,Sun,2014-10-12T03:06:48.000Z,2014-10-12T03:11:44.000Z,G0002,False,,False
1097118720,Sun,2014-10-12T03:11:44.000Z,2014-10-12T03:16:40.000Z,G0002,False,,False
1097119024,Sun,2014-10-12T03:16:48.000Z,2014-10-12T03:21:44.000Z,G0002,False,,False
1097119320,Sun,2014-10-12T03:21:44.000Z,2014-10-12T03:26:40.000Z,G0002,False,,False
1097119624,Sun,2014-10-12T03:26:48.000Z,2014-10-12T03:31:44.000Z,G0002,False,,False
1097119920,Sun,2014-10-12T03:31:44.000Z,2014-10-12T03:36:40.000Z,G0002,False,,False
1097120224,Sun,2014-10-12T03:36:48.000Z,2014-10-12T03:41:44.000Z,G0002,False,,False
1097120520,Sun,2014-10-12T03:41:44.000Z,2014-10-12T03:46:40.000Z,G0002,False,,False
1097120824,Sun,2014-10-12T03:46:48.000Z,2014-10-12T03:51:44.000Z,G0002,False,,False
1097121120,Sun,2014-10-12T03:51:44.000Z,2014-10-12T03:56:40.000Z,G0002,False,,False
1097121424,Sun,2014-10-12T03:56:48.000Z,2014-10-12T04:01:44.000Z,G0002,False,,False
1097128920,Sun,2014-10-12T06:01:44.000Z,2014-10-12T06:06:40.000Z,G0002,False,,False
1097129216,Sun,2014-10-12T06:06:40.000Z,2014-10-12T06:11:36.000Z,G0002,False,,False
1097129520,Sun,2014-10-12T06:11:44.000Z,2014-10-12T06:16:40.000Z,G0002,False,,False
1097129824,Sun,2014-10-12T06:16:48.000Z,2014-10-12T06:21:44.000Z,G0002,False,,False
1097130120,Sun,2014-10-12T06:21:44.000Z,2014-10-12T06:26:40.000Z,G0002,False,,False
1097130424,Sun,2014-10-12T06:26:48.000Z,2014-10-12T06:31:44.000Z,G0002,False,,False
1097130720,Sun,2014-10-12T06:31:44.000Z,2014-10-12T06:36:40.000Z,G0002,False,,False
1097131016,Sun,2014-10-12T06:36:40.000Z,2014-10-12T06:41:36.000Z,G0002,False,,False
1097131320,Sun,2014-10-12T06:41:44.000Z,2014-10-12T06:46:40.000Z,G0002,False,,False
1097131624,Sun,2014-10-12T06:46:48.000Z,2014-10-12T06:51:44.000Z,G0002,False,,False
1097131920,Sun,2014-10-12T06:51:44.000Z,2014-10-12T06:56:40.000Z,G0002,False,,False
1097132224,Sun,2014-10-12T06:56:48.000Z,2014-10-12T07:01:44.000Z,G0002,False,,False
1097283688,Sun,2014-10-14T01:01:12.000Z,2014-10-14T01:06:08.000Z,G0002,False,,False
1097283992,Sun,2014-10-14T01:06:16.000Z,2014-10-14T01:11:12.000Z,G0002,False,,False
1097284288,Sun,2014-10-14T01:11:12.000Z,2014-10-14T01:16:08.000Z,G0002,False,,False
1097284592,Sun,2014-10-14T01:16:16.000Z,2014-10-14T01:21:12.000Z,G0002,False,,False
1097284888,Sun,2014-10-14T01:21:12.000Z,2014-10-14T01:26:08.000Z,G0002,False,,False
1097285192,Sun,2014-10-14T01:26:16.000Z,2014-10-14T01:31:12.000Z,G0002,False,,False
