3.14E+02	-1.20E+02
-7.78E+01	-1.20E+02
2.17E+02	-1.20E+02
3.56E+02	-1.20E+02
2.75E+02	-1.20E+02
-1.49E+02	-1.20E+02
-2.30E+02	-1.20E+02
-2.63E+02	-1.20E+02
3.62E+01	-1.20E+02
2.33E+02	-1.20E+02
1.12E+01	-1.20E+02
2.61E+02	-1.20E+02
2.55E+02	-1.20E+02
1.24E+02	-1.20E+02
-9.88E+01	-1.20E+02
-7.20E+01	-1.20E+02
-1.36E+02	-1.20E+02
4.49E+02	-1.20E+02
-1.64E+02	-1.20E+02
-2.14E+02	-1.20E+02
4.76E+02	-1.20E+02
2.54E+02	-1.20E+02
-2.57E+02	-1.20E+02
1.70E+01	-1.20E+02
-3.32E+02	-1.20E+02
-1.52E+02	-1.20E+02
1.70E+02	-1.20E+02
-3.59E+02	-1.20E+02
-3.85E+02	-1.20E+02
-2.78E+02	-1.20E+02
2.29E+02	-1.20E+02
-1.96E+01	-1.20E+02
4.26E+02	-1.20E+02
1.53E+02	-1.20E+02
3.99E+02	-1.20E+02
-4.06E+02	-1.20E+02
-2.68E+02	-1.20E+02
7.05E+01	-1.20E+02
1.68E+02	-1.20E+02
7.36E+01	-1.20E+02
-3.81E+02	-1.20E+02
4.51E+02	-1.20E+02
-3.35E+02	-1.20E+02
3.02E+02	-1.20E+02
-3.67E+02	-1.20E+02
-6.55E+01	-1.20E+02
-7.07E+01	-1.20E+02
-4.68E+02	-1.20E+02
-3.66E+02	-1.20E+02
3.75E+00	-1.20E+02
-4.61E+02	-1.20E+02
1.73E+01	-1.20E+02
-3.76E+02	-1.20E+02
4.79E+02	-1.20E+02
4.50E+02	-1.20E+02
4.45E+02	-1.20E+02
-8.84E+01	-1.20E+02
-3.64E+01	-1.20E+02
-1.43E+02	-1.20E+02
-6.24E+01	-1.20E+02
-3.16E+02	-1.20E+02
-3.93E+02	-1.20E+02
-3.47E+02	-1.20E+02
